Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Total Revenue
12819,459,1,540.52,1,1,2,112,Needs Attention,540.52
12820,4,11,2689.52,4,3,4,434,Champions,2689.52
12821,215,2,220.8,2,1,1,211,Lost,220.8
12822,71,2,948.88,3,1,3,313,Loyal,948.88
12823,75,18,6501.5,3,3,4,334,Loyal,6501.5
12824,60,1,397.12,3,1,2,312,Needs Attention,397.12
12825,522,2,518.63,1,1,2,112,Needs Attention,518.63
12826,3,12,2955.75,4,3,4,434,Champions,2955.75
12827,6,3,430.15,4,2,2,422,Needs Attention,430.15
12828,3,6,1018.71,4,3,3,433,Champions,1018.71
12829,337,3,385.3,2,2,2,222,At Risk,385.3
12830,38,6,6814.64,3,3,4,334,Loyal,6814.64
12831,263,3,451.11,2,2,2,222,At Risk,451.11
12832,33,2,383.03,3,1,2,312,Needs Attention,383.03
12833,146,1,417.38,2,1,2,212,Needs Attention,417.38
12834,283,1,312.38,2,1,1,211,Lost,312.38
12835,428,41,6043.31,1,3,4,134,At Risk,6043.31
12836,60,15,6585.62,3,3,4,334,Loyal,6585.62
12837,174,2,688.41,2,1,2,212,Needs Attention,688.41
12838,34,10,3398.48,3,3,4,334,Loyal,3398.48
12839,3,26,10071.73,4,3,4,434,Champions,10071.73
12840,144,7,4041.97,2,3,4,234,At Risk,4041.97
12841,5,40,7540.68,4,3,4,434,Champions,7540.68
12842,71,4,1917.99,3,2,3,323,Loyal,1917.99
12843,66,30,6588.41,3,3,4,334,Loyal,6588.41
12844,30,4,648.6,3,2,2,322,Needs Attention,648.6
12845,268,4,354.09,2,2,2,222,At Risk,354.09
12846,683,1,15.58,1,1,1,111,Lost,15.58
12847,23,2,1636.9,4,1,3,413,Loyal,1636.9
12848,676,1,208.0,1,1,1,111,Lost,208.0
12849,32,6,3090.56,3,3,4,334,Loyal,3090.56
12850,446,1,330.0,1,1,1,111,Lost,330.0
12851,97,2,284.13,2,1,1,211,Lost,284.13
12852,295,1,311.55,2,1,1,211,Lost,311.55
12853,135,11,3907.5,2,3,4,234,At Risk,3907.5
12854,79,7,2994.02,3,3,4,334,Loyal,2994.02
12855,373,4,650.94,2,2,2,222,At Risk,650.94
12856,8,6,2179.93,4,3,3,433,Champions,2179.93
12857,211,6,3688.0,2,3,4,234,At Risk,3688.0
12858,384,1,177.92,1,1,1,111,Lost,177.92
12859,459,1,575.1,1,1,2,112,Needs Attention,575.1
12860,694,1,55.47,1,1,1,111,Lost,55.47
12861,620,1,68.25,1,1,1,111,Lost,68.25
12862,426,2,1008.32,1,1,3,113,Needs Attention,1008.32
12863,53,6,2792.55,3,3,4,334,Loyal,2792.55
12864,139,2,299.57,2,1,1,211,Lost,299.57
12865,27,4,3323.47,3,2,4,324,Loyal,3323.47
12866,284,3,1227.35,2,2,3,223,At Risk,1227.35
12867,27,13,7913.29,3,3,4,334,Loyal,7913.29
12868,186,8,2247.06,2,3,3,233,At Risk,2247.06
12869,682,1,337.67,1,1,1,111,Lost,337.67
12870,376,3,1676.95,2,2,3,223,At Risk,1676.95
12871,85,3,744.02,3,2,2,322,Needs Attention,744.02
12872,327,12,3685.49,2,3,4,234,At Risk,3685.49
12873,283,3,2027.3,2,2,3,223,At Risk,2027.3
12874,386,2,948.42,1,1,3,113,Needs Attention,948.42
12875,144,5,1356.99,2,2,3,223,At Risk,1356.99
12876,58,4,4081.79,3,2,4,324,Loyal,4081.79
12877,4,20,2955.17,4,3,4,434,Champions,2955.17
12878,237,2,854.99,2,1,2,212,Needs Attention,854.99
12879,45,3,573.22,3,2,2,322,Needs Attention,573.22
12880,382,2,640.13,1,1,2,112,Needs Attention,640.13
12881,276,1,298.0,2,1,1,211,Lost,298.0
12882,10,2,1463.04,4,1,3,413,Loyal,1463.04
12883,25,4,703.47,4,2,2,422,Needs Attention,703.47
12884,89,1,309.05,3,1,1,311,Needs Attention,309.05
12885,64,3,1175.22,3,2,3,323,Loyal,1175.22
12886,68,2,1378.4,3,1,3,313,Loyal,1378.4
12887,384,1,222.4,1,1,1,111,Lost,222.4
12888,215,2,354.12,2,1,2,212,Needs Attention,354.12
12889,382,4,385.46,1,2,2,122,At Risk,385.46
12890,25,2,717.27,4,1,2,412,Needs Attention,717.27
12891,186,11,840.5,2,3,2,232,At Risk,840.5
12892,397,1,263.38,1,1,1,111,Lost,263.38
12893,31,1,188.14,3,1,1,311,Needs Attention,188.14
12894,576,1,157.35,1,1,1,111,Lost,157.35
12895,43,2,372.8,3,1,2,312,Needs Attention,372.8
12897,205,4,514.25,2,2,2,222,At Risk,514.25
12898,464,2,310.96,1,1,1,111,Lost,310.96
12899,414,1,366.4,1,1,2,112,Needs Attention,366.4
12900,423,1,340.33,1,1,1,111,Lost,340.33
12901,9,28,17654.54,4,3,4,434,Champions,17654.54
12902,265,1,138.68,2,1,1,211,Lost,138.68
12903,429,1,833.53,1,1,2,112,Needs Attention,833.53
12904,19,2,509.58,4,1,2,412,Needs Attention,509.58
12905,577,2,1018.42,1,1,3,113,Needs Attention,1018.42
12906,12,5,2919.81,4,2,4,424,Champions,2919.81
12907,396,2,508.91,1,1,2,112,Needs Attention,508.91
12908,177,5,1776.0,2,2,3,223,At Risk,1776.0
12909,40,8,3103.19,3,3,4,334,Loyal,3103.19
12910,24,13,5796.52,4,3,4,434,Champions,5796.52
12911,552,1,1680.47,1,1,3,113,Needs Attention,1680.47
12912,3,5,1662.3,4,2,3,423,Champions,1662.3
12913,5,13,6700.86,4,3,4,434,Champions,6700.86
12914,401,1,223.98,1,1,1,111,Lost,223.98
12915,149,4,1174.75,2,2,3,223,At Risk,1174.75
12916,139,7,4654.02,2,3,4,234,At Risk,4654.02
12917,129,6,4359.2,2,3,4,234,At Risk,4359.2
12918,627,1,10953.5,1,1,4,114,Needs Attention,10953.5
12919,9,6,1335.19,4,3,3,433,Champions,1335.19
12920,18,4,488.09,4,2,2,422,Needs Attention,488.09
12921,10,74,35921.04,4,3,4,434,Champions,35921.04
12922,162,1,405.38,2,1,2,212,Needs Attention,405.38
12923,65,3,789.87,3,2,2,322,Needs Attention,789.87
12924,89,12,2469.4,3,3,4,334,Loyal,2469.4
12925,5,3,729.33,4,2,2,422,Needs Attention,729.33
12926,412,4,1548.46,1,2,3,123,At Risk,1548.46
12927,395,1,197.31,1,1,1,111,Lost,197.31
12928,36,12,4304.89,3,3,4,334,Loyal,4304.89
12929,312,1,117.85,2,1,1,211,Lost,117.85
12930,79,2,415.8,3,1,2,312,Needs Attention,415.8
12931,22,57,92347.34,4,3,4,434,Champions,92347.34
12932,540,8,1698.56,1,3,3,133,At Risk,1698.56
12933,25,8,1687.03,4,3,3,433,Champions,1687.03
12934,737,1,181.65,1,1,1,111,Lost,181.65
12935,3,15,4243.86,4,3,4,434,Champions,4243.86
12936,18,4,1063.9,4,2,3,423,Champions,1063.9
12937,16,9,3097.61,4,3,4,434,Champions,3097.61
12938,26,1,114.14,4,1,1,411,Needs Attention,114.14
12939,65,20,25264.8,3,3,4,334,Loyal,25264.8
12940,55,2,913.54,3,1,3,313,Loyal,913.54
12941,725,1,377.49,1,1,2,112,Needs Attention,377.49
12942,132,3,942.65,2,2,3,223,At Risk,942.65
12943,559,2,496.5,1,1,2,112,Needs Attention,496.5
12944,36,2,604.51,3,1,2,312,Needs Attention,604.51
12945,289,2,900.11,2,1,3,213,Needs Attention,900.11
12946,437,1,324.45,1,1,1,111,Lost,324.45
12947,144,6,1908.03,2,3,3,233,At Risk,1908.03
12948,17,9,2317.43,4,3,4,434,Champions,2317.43
12949,31,22,15526.7,3,3,4,334,Loyal,15526.7
12950,3,3,1843.0,4,2,3,423,Champions,1843.0
12951,9,15,3213.72,4,3,4,434,Champions,3213.72
12952,6,4,1387.79,4,2,3,423,Champions,1387.79
12953,10,2,828.81,4,1,2,412,Needs Attention,828.81
12954,639,1,162.45,1,1,1,111,Lost,162.45
12955,2,11,4757.16,4,3,4,434,Champions,4757.16
12956,307,4,521.89,2,2,2,222,At Risk,521.89
12957,10,13,8706.97,4,3,4,434,Champions,8706.97
12958,401,2,539.49,1,1,2,112,Needs Attention,539.49
12959,485,1,150.95,1,1,1,111,Lost,150.95
12960,414,4,1322.07,1,2,3,123,At Risk,1322.07
12961,380,1,211.99,2,1,1,211,Lost,211.99
12962,8,2,266.39,4,1,1,411,Needs Attention,266.39
12963,9,12,3601.59,4,3,4,434,Champions,3601.59
12964,438,1,132.24,1,1,1,111,Lost,132.24
12965,90,1,771.91,3,1,2,312,Needs Attention,771.91
12966,10,1,160.18,4,1,1,411,Needs Attention,160.18
12967,359,3,4306.92,2,2,4,224,At Risk,4306.92
12968,113,1,135.95,2,1,1,211,Lost,135.95
12969,603,1,122.45,1,1,1,111,Lost,122.45
12970,8,10,1524.97,4,3,3,433,Champions,1524.97
12971,4,116,15972.79,4,3,4,434,Champions,15972.79
12972,414,4,1161.2,1,2,3,123,At Risk,1161.2
12973,414,1,385.55,1,1,2,112,Needs Attention,385.55
12974,198,2,408.95,2,1,2,212,Needs Attention,408.95
12975,437,6,2100.09,1,3,3,133,At Risk,2100.09
12976,212,8,3156.38,2,3,4,234,At Risk,3156.38
12977,157,4,517.63,2,2,2,222,At Risk,517.63
12978,386,5,2502.82,1,2,4,124,At Risk,2502.82
12979,730,1,517.7,1,1,2,112,Needs Attention,517.7
12980,158,21,16245.78,2,3,4,234,At Risk,16245.78
12981,30,2,372.22,3,1,2,312,Needs Attention,372.22
12982,243,8,2744.81,2,3,4,234,At Risk,2744.81
12983,599,1,490.08,1,1,2,112,Needs Attention,490.08
12984,19,1,97.5,4,1,1,411,Needs Attention,97.5
12985,1,2,1239.38,4,1,3,413,Loyal,1239.38
12986,429,10,2729.84,1,3,4,134,At Risk,2729.84
12987,74,5,1312.21,3,2,3,323,Loyal,1312.21
12988,293,1,535.32,2,1,2,212,Needs Attention,535.32
12989,4,33,13551.75,4,3,4,434,Champions,13551.75
12990,32,7,955.5,3,3,3,333,Loyal,955.5
12991,24,3,764.82,4,2,2,422,Needs Attention,764.82
12992,726,1,93.35,1,1,1,111,Lost,93.35
12993,24,8,1259.63,4,3,3,433,Champions,1259.63
12994,5,3,974.42,4,2,3,423,Champions,974.42
12995,86,1,211.32,3,1,1,311,Needs Attention,211.32
12996,376,1,355.5,2,1,2,212,Needs Attention,355.5
12997,23,8,2110.91,4,3,3,433,Champions,2110.91
12998,493,3,920.08,1,2,3,123,At Risk,920.08
12999,197,3,455.88,2,2,2,222,At Risk,455.88
13000,107,4,1032.5,2,2,3,223,At Risk,1032.5
13001,5,33,24172.1,4,3,4,434,Champions,24172.1
13002,319,3,414.13,2,2,2,222,At Risk,414.13
13003,106,3,149.05,2,2,1,221,Needs Attention,149.05
13004,12,36,11650.85,4,3,4,434,Champions,11650.85
13005,174,4,999.68,2,2,3,223,At Risk,999.68
13006,57,1,81.57,3,1,1,311,Needs Attention,81.57
13007,580,1,175.25,1,1,1,111,Lost,175.25
13008,324,3,612.13,2,2,2,222,At Risk,612.13
13009,673,1,234.0,1,1,1,111,Lost,234.0
13010,375,2,330.12,2,1,1,211,Lost,330.12
13011,373,1,101.1,2,1,1,211,Lost,101.1
13012,10,11,2972.83,4,3,4,434,Champions,2972.83
13013,2,29,12625.77,4,3,4,434,Champions,12625.77
13014,11,11,5381.08,4,3,4,434,Champions,5381.08
13015,54,11,6586.42,3,3,4,334,Loyal,6586.42
13016,74,3,789.89,3,2,2,322,Needs Attention,789.89
13017,8,1,204.0,4,1,1,411,Needs Attention,204.0
13018,17,35,9763.16,4,3,4,434,Champions,9763.16
13019,380,6,1229.95,2,3,3,233,At Risk,1229.95
13020,563,2,618.96,1,1,2,112,Needs Attention,618.96
13021,5,17,4887.24,4,3,4,434,Champions,4887.24
13022,430,1,65.3,1,1,1,111,Lost,65.3
13023,65,3,1449.03,3,2,3,323,Loyal,1449.03
13024,471,2,555.87,1,1,2,112,Needs Attention,555.87
13025,732,1,323.39,1,1,1,111,Lost,323.39
13026,2,9,1733.08,4,3,3,433,Champions,1733.08
13027,114,19,17335.2,2,3,4,234,At Risk,17335.2
13028,23,2,661.32,4,1,2,412,Needs Attention,661.32
13029,31,5,1927.3,3,2,3,323,Loyal,1927.3
13030,12,2,1227.22,4,1,3,413,Loyal,1227.22
13031,408,5,3419.27,1,2,4,124,At Risk,3419.27
13032,53,9,2843.55,3,3,4,334,Loyal,2843.55
13033,358,2,220.55,2,1,1,211,Lost,220.55
13034,55,3,922.68,3,2,3,323,Loyal,922.68
13035,74,3,1364.2,3,2,3,323,Loyal,1364.2
13036,685,1,307.1,1,1,1,111,Lost,307.1
13037,139,12,3914.95,2,3,4,234,At Risk,3914.95
13038,81,3,908.46,3,2,3,323,Loyal,908.46
13039,585,4,1010.73,1,2,3,123,At Risk,1010.73
13040,9,2,676.99,4,1,2,412,Needs Attention,676.99
13041,451,4,799.13,1,2,2,122,At Risk,799.13
13042,599,3,1556.54,1,2,3,123,At Risk,1556.54
13043,274,1,516.42,2,1,2,212,Needs Attention,516.42
13044,292,11,4853.9,2,3,4,234,At Risk,4853.9
13045,100,3,808.92,2,2,2,222,At Risk,808.92
13046,31,3,949.25,3,2,3,323,Loyal,949.25
13047,32,24,8795.16,3,3,4,334,Loyal,8795.16
13048,15,9,4084.21,4,3,4,434,Champions,4084.21
13049,65,4,1408.24,3,2,3,323,Loyal,1408.24
13050,15,35,12344.53,4,3,4,434,Champions,12344.53
13051,579,2,155.8,1,1,1,111,Lost,155.8
13052,213,7,3168.53,2,3,4,234,At Risk,3168.53
13053,622,1,127.65,1,1,1,111,Lost,127.65
13055,79,4,2321.11,3,2,4,324,Loyal,2321.11
13056,552,1,209.48,1,1,1,111,Lost,209.48
13057,531,3,722.09,1,2,2,122,At Risk,722.09
13058,25,3,271.4,4,2,1,421,Needs Attention,271.4
13059,250,10,2303.17,2,3,3,233,At Risk,2303.17
13060,254,1,307.53,2,1,1,211,Lost,307.53
13061,73,1,248.61,3,1,1,311,Needs Attention,248.61
13062,192,1,346.98,2,1,1,211,Lost,346.98
13063,481,1,188.4,1,1,1,111,Lost,188.4
13064,13,6,1680.74,4,3,3,433,Champions,1680.74
13065,374,5,1260.91,2,2,3,223,At Risk,1260.91
13066,25,2,470.8,4,1,2,412,Needs Attention,470.8
13067,83,3,508.51,3,2,2,322,Needs Attention,508.51
13068,11,2,344.0,4,1,1,411,Needs Attention,344.0
13069,1,38,9683.13,4,3,4,434,Champions,9683.13
13070,193,4,751.7,2,2,2,222,At Risk,751.7
13071,613,1,129.22,1,1,1,111,Lost,129.22
13072,267,1,177.15,2,1,1,211,Lost,177.15
13073,412,2,418.08,1,1,2,112,Needs Attention,418.08
13074,512,4,1378.74,1,2,3,123,At Risk,1378.74
13075,130,1,919.61,2,1,3,213,Needs Attention,919.61
13076,458,1,135.4,1,1,1,111,Lost,135.4
13077,2,11,3064.67,4,3,4,434,Champions,3064.67
13078,4,57,29532.45,4,3,4,434,Champions,29532.45
13079,5,6,419.18,4,3,2,432,Needs Attention,419.18
13080,180,4,280.73,2,2,1,221,Needs Attention,280.73
13081,12,28,59205.15,4,3,4,434,Champions,59205.15
13082,127,21,7335.75,2,3,4,234,At Risk,7335.75
13083,5,3,395.43,4,2,2,422,Needs Attention,395.43
13084,492,1,122.4,1,1,1,111,Lost,122.4
13085,158,8,2433.28,2,3,4,234,At Risk,2433.28
13086,383,1,439.33,1,1,2,112,Needs Attention,439.33
13087,727,1,313.64,1,1,1,111,Lost,313.64
13088,418,1,236.11,1,1,1,111,Lost,236.11
13089,3,203,116737.86,4,3,4,434,Champions,116737.86
13090,9,24,14103.09,4,3,4,434,Champions,14103.09
13091,29,3,2321.82,3,2,4,324,Loyal,2321.82
13092,71,12,2140.28,3,3,3,333,Loyal,2140.28
13093,276,55,54943.65,2,3,4,234,At Risk,54943.65
13094,22,13,2433.12,4,3,4,434,Champions,2433.12
13095,71,1,74.4,3,1,1,311,Needs Attention,74.4
13096,395,1,419.7,1,1,2,112,Needs Attention,419.7
13097,33,28,13389.22,3,3,4,334,Loyal,13389.22
13098,2,28,28882.44,4,3,4,434,Champions,28882.44
13099,100,1,207.36,2,1,1,211,Lost,207.36
13101,235,4,695.4,2,2,2,222,At Risk,695.4
13102,2,37,11696.92,4,3,4,434,Champions,11696.92
13103,40,3,709.64,3,2,2,322,Needs Attention,709.64
13104,4,9,1709.1,4,3,3,433,Champions,1709.1
13105,437,1,72.0,1,1,1,111,Lost,72.0
13106,134,2,603.46,2,1,2,212,Needs Attention,603.46
13107,45,9,5253.07,3,3,4,334,Loyal,5253.07
13108,373,2,1098.52,2,1,3,213,Needs Attention,1098.52
13109,60,3,1134.03,3,2,3,323,Loyal,1134.03
13110,32,12,2957.47,3,3,4,334,Loyal,2957.47
13111,719,1,321.88,1,1,1,111,Lost,321.88
13112,542,1,20.6,1,1,1,111,Lost,20.6
13113,1,37,18625.73,4,3,4,434,Champions,18625.73
13114,731,1,234.38,1,1,1,111,Lost,234.38
13115,12,10,5494.7,4,3,4,434,Champions,5494.7
13116,139,1,501.14,2,1,2,212,Needs Attention,501.14
13117,22,18,2643.81,4,3,4,434,Champions,2643.81
13118,20,9,2415.41,4,3,4,434,Champions,2415.41
13119,669,1,134.9,1,1,1,111,Lost,134.9
13120,239,1,30.6,2,1,1,211,Lost,30.6
13121,270,1,283.73,2,1,1,211,Lost,283.73
13122,95,2,922.39,3,1,3,313,Loyal,922.39
13123,473,2,506.75,1,1,2,112,Needs Attention,506.75
13124,90,4,4782.45,3,2,4,324,Loyal,4782.45
13125,524,1,158.57,1,1,1,111,Lost,158.57
13126,5,13,3998.25,4,3,4,434,Champions,3998.25
13127,78,1,259.17,3,1,1,311,Needs Attention,259.17
13128,632,1,263.5,1,1,1,111,Lost,263.5
13129,453,2,233.25,1,1,1,111,Lost,233.25
13130,95,1,64.0,3,1,1,311,Needs Attention,64.0
13131,24,7,3313.77,4,3,4,434,Champions,3313.77
13132,262,1,77.3,2,1,1,211,Lost,77.3
13133,274,3,200.45,2,2,1,221,Needs Attention,200.45
13134,86,6,2475.23,3,3,4,334,Loyal,2475.23
13135,197,2,3371.45,2,1,4,214,Needs Attention,3371.45
13136,57,13,6274.56,3,3,4,334,Loyal,6274.56
13137,11,16,7712.7,4,3,4,434,Champions,7712.7
13138,23,7,1467.24,4,3,3,433,Champions,1467.24
13139,17,8,8202.98,4,3,4,434,Champions,8202.98
13140,109,5,1215.68,2,2,3,223,At Risk,1215.68
13141,85,17,7668.58,3,3,4,334,Loyal,7668.58
13142,20,1,307.09,4,1,1,411,Needs Attention,307.09
13143,585,1,405.1,1,1,2,112,Needs Attention,405.1
13144,333,2,135.35,2,1,1,211,Lost,135.35
13145,40,7,1423.52,3,3,3,333,Loyal,1423.52
13146,27,1,228.91,3,1,1,311,Needs Attention,228.91
13147,11,4,712.8,4,2,2,422,Needs Attention,712.8
13148,30,26,8621.81,3,3,4,334,Loyal,8621.81
13149,15,4,1676.06,4,2,3,423,Champions,1676.06
13150,485,3,449.97,1,2,2,122,At Risk,449.97
13151,296,3,2580.74,2,2,4,224,At Risk,2580.74
13152,418,7,2146.38,1,3,3,133,At Risk,2146.38
13153,6,1,486.22,4,1,2,412,Needs Attention,486.22
13154,400,3,1624.84,1,2,3,123,At Risk,1624.84
13155,34,6,1750.18,3,3,3,333,Loyal,1750.18
13156,386,3,1586.54,1,2,3,123,At Risk,1586.54
13157,50,9,5687.36,3,3,4,334,Loyal,5687.36
13158,95,5,1508.18,3,2,3,323,Loyal,1508.18
13159,9,4,1437.85,4,2,3,423,Champions,1437.85
13160,23,1,91.8,4,1,1,411,Needs Attention,91.8
13161,314,2,478.88,2,1,2,212,Needs Attention,478.88
13162,123,16,9275.49,2,3,4,234,At Risk,9275.49
13163,611,1,17.65,1,1,1,111,Lost,17.65
13164,570,2,372.2,1,1,2,112,Needs Attention,372.2
13165,47,3,1451.16,3,2,3,323,Loyal,1451.16
13166,284,2,884.18,2,1,2,212,Needs Attention,884.18
13167,19,5,1125.15,4,2,3,423,Champions,1125.15
13168,37,5,1875.31,3,2,3,323,Loyal,1875.31
13169,64,3,840.08,3,2,2,322,Needs Attention,840.08
13170,27,1,116.01,3,1,1,311,Needs Attention,116.01
13171,22,3,468.41,4,2,2,422,Needs Attention,468.41
13172,401,1,69.6,1,1,1,111,Lost,69.6
13173,5,11,2639.35,4,3,4,434,Champions,2639.35
13174,17,12,9494.84,4,3,4,434,Champions,9494.84
13175,583,2,831.45,1,1,2,112,Needs Attention,831.45
13176,47,1,492.84,3,1,2,312,Needs Attention,492.84
13177,65,2,512.2,3,1,2,312,Needs Attention,512.2
13178,27,21,14059.19,3,3,4,334,Loyal,14059.19
13179,619,1,572.31,1,1,2,112,Needs Attention,572.31
13180,608,1,86.1,1,1,1,111,Lost,86.1
13181,382,1,359.69,1,1,2,112,Needs Attention,359.69
13182,46,1,121.18,3,1,1,311,Needs Attention,121.18
13183,8,15,7036.18,4,3,4,434,Champions,7036.18
13184,15,10,1701.29,4,3,3,433,Champions,1701.29
13185,268,1,71.4,2,1,1,211,Lost,71.4
13186,40,3,1575.89,3,2,3,323,Loyal,1575.89
13187,338,4,367.01,2,2,2,222,At Risk,367.01
13188,12,1,114.6,4,1,1,411,Needs Attention,114.6
13189,19,2,260.68,4,1,1,411,Needs Attention,260.68
13190,545,3,570.66,1,2,2,122,At Risk,570.66
13191,659,1,164.69,1,1,1,111,Lost,164.69
13192,96,6,2558.58,3,3,4,334,Loyal,2558.58
13193,62,1,117.88,3,1,1,311,Needs Attention,117.88
13194,136,2,472.78,2,1,2,212,Needs Attention,472.78
13195,415,1,172.38,1,1,1,111,Lost,172.38
13196,12,7,3068.84,4,3,4,434,Champions,3068.84
13197,610,1,373.01,1,1,2,112,Needs Attention,373.01
13198,11,8,4974.23,4,3,4,434,Champions,4974.23
13199,4,67,16432.89,4,3,4,434,Champions,16432.89
13200,20,4,870.09,4,2,2,422,Needs Attention,870.09
13201,503,4,1240.61,1,2,3,123,At Risk,1240.61
13202,395,7,1580.3,1,3,3,133,At Risk,1580.3
13203,10,10,2648.25,4,3,4,434,Champions,2648.25
13204,732,1,966.66,1,1,3,113,Needs Attention,966.66
13205,444,1,2803.2,1,1,4,114,Needs Attention,2803.2
13206,401,13,8377.32,1,3,4,134,At Risk,8377.32
13207,16,4,535.86,4,2,2,422,Needs Attention,535.86
13208,59,9,1988.5,3,3,3,333,Loyal,1988.5
13209,31,13,8509.51,3,3,4,334,Loyal,8509.51
13210,94,1,353.48,3,1,2,312,Needs Attention,353.48
13211,11,10,2729.32,4,3,4,434,Champions,2729.32
13212,20,3,788.08,4,2,2,422,Needs Attention,788.08
13213,57,11,3851.52,3,3,4,334,Loyal,3851.52
13214,418,7,3264.23,1,3,4,134,At Risk,3264.23
13215,403,1,81.6,1,1,1,111,Lost,81.6
13216,268,1,333.74,2,1,1,211,Lost,333.74
13217,123,4,666.48,2,2,2,222,At Risk,666.48
13218,128,1,62.64,2,1,1,211,Lost,62.64
13219,619,1,76.23,1,1,1,111,Lost,76.23
13220,79,5,1336.09,3,2,3,323,Loyal,1336.09
13221,241,2,847.41,2,1,2,212,Needs Attention,847.41
13222,578,1,88.5,1,1,1,111,Lost,88.5
13223,201,6,969.12,2,3,3,233,At Risk,969.12
13224,61,2,2155.95,3,1,3,313,Loyal,2155.95
13225,4,16,16260.07,4,3,4,434,Champions,16260.07
13226,274,2,312.46,2,1,1,211,Lost,312.46
13227,202,1,257.7,2,1,1,211,Lost,257.7
13228,82,1,358.0,3,1,2,312,Needs Attention,358.0
13229,226,1,160.95,2,1,1,211,Lost,160.95
13230,5,30,6360.78,4,3,4,434,Champions,6360.78
13232,13,7,1357.6,4,3,3,433,Champions,1357.6
13233,75,4,1176.46,3,2,3,323,Loyal,1176.46
13234,673,2,356.95,1,1,2,112,Needs Attention,356.95
13235,213,1,1031.07,2,1,3,213,Needs Attention,1031.07
13236,25,2,744.85,4,1,2,412,Needs Attention,744.85
13237,388,1,643.0,1,1,2,112,Needs Attention,643.0
13238,18,6,1006.63,4,3,3,433,Champions,1006.63
13239,262,5,1594.69,2,2,3,223,At Risk,1594.69
13240,97,8,1738.52,2,3,3,233,At Risk,1738.52
13241,412,1,115.58,1,1,1,111,Lost,115.58
13242,113,7,699.4,2,3,2,232,At Risk,699.4
13243,204,5,1278.04,2,2,3,223,At Risk,1278.04
13244,93,1,121.74,3,1,1,311,Needs Attention,121.74
13245,51,2,989.22,3,1,3,313,Loyal,989.22
13246,19,11,3387.43,4,3,4,434,Champions,3387.43
13247,18,4,501.12,4,2,2,422,Needs Attention,501.12
13248,125,2,465.68,2,1,2,212,Needs Attention,465.68
13249,93,9,1608.93,3,3,3,333,Loyal,1608.93
13250,461,2,256.04,1,1,1,111,Lost,256.04
13251,403,1,252.68,1,1,1,111,Lost,252.68
13252,395,2,399.3,1,1,2,112,Needs Attention,399.3
13253,157,4,2951.11,2,2,4,224,At Risk,2951.11
13254,377,1,51.41,2,1,1,211,Lost,51.41
13255,10,3,904.46,4,2,3,423,Champions,904.46
13257,437,1,149.75,1,1,1,111,Lost,149.75
13258,12,5,1035.18,4,2,3,423,Champions,1035.18
13259,62,9,1433.38,3,3,3,333,Loyal,1433.38
13260,62,1,557.62,3,1,2,312,Needs Attention,557.62
13261,269,2,944.1,2,1,3,213,Needs Attention,944.1
13262,264,3,573.45,2,2,2,222,At Risk,573.45
13263,2,39,8704.69,4,3,4,434,Champions,8704.69
13264,443,1,722.56,1,1,2,112,Needs Attention,722.56
13265,54,5,2107.66,3,2,3,323,Loyal,2107.66
13266,12,19,6135.04,4,3,4,434,Champions,6135.04
13267,3,36,9758.26,4,3,4,434,Champions,9758.26
13268,18,11,3214.69,4,3,4,434,Champions,3214.69
13269,2,28,8891.7,4,3,4,434,Champions,8891.7
13270,367,1,1180.0,2,1,3,213,Needs Attention,1180.0
13271,38,1,217.38,3,1,1,311,Needs Attention,217.38
13272,32,2,276.56,3,1,1,311,Needs Attention,276.56
13273,114,1,138.98,2,1,1,211,Lost,138.98
13274,410,1,360.85,1,1,2,112,Needs Attention,360.85
13275,384,2,241.66,1,1,1,111,Lost,241.66
13276,64,5,1939.26,3,2,3,323,Loyal,1939.26
13277,16,7,523.3,4,3,2,432,Needs Attention,523.3
13278,41,4,1435.85,3,2,3,323,Loyal,1435.85
13279,79,1,137.75,3,1,1,311,Needs Attention,137.75
13280,123,7,2322.63,2,3,4,234,At Risk,2322.63
13281,440,1,350.85,1,1,2,112,Needs Attention,350.85
13282,19,4,1313.19,4,2,3,423,Champions,1313.19
13283,60,4,373.36,3,2,2,322,Needs Attention,373.36
13284,331,1,201.19,2,1,1,211,Lost,201.19
13285,24,6,3364.59,4,3,4,434,Champions,3364.59
13286,601,1,734.91,1,1,2,112,Needs Attention,734.91
13287,604,3,781.59,1,2,2,122,At Risk,781.59
13288,444,5,927.61,1,2,3,123,At Risk,927.61
13289,724,1,307.95,1,1,1,111,Lost,307.95
13290,439,1,208.63,1,1,1,111,Lost,208.63
13291,156,11,3320.84,2,3,4,234,At Risk,3320.84
13292,39,5,994.51,3,2,3,323,Loyal,994.51
13293,393,6,1192.94,1,3,3,133,At Risk,1192.94
13294,190,3,1689.53,2,2,3,223,At Risk,1689.53
13295,360,4,1101.97,2,2,3,223,At Risk,1101.97
13296,138,6,792.51,2,3,2,232,At Risk,792.51
13297,8,7,4368.62,4,3,4,434,Champions,4368.62
13298,2,1,360.0,4,1,2,412,Needs Attention,360.0
13299,269,3,1218.7,2,2,3,223,At Risk,1218.7
13300,170,3,1285.51,2,2,3,223,At Risk,1285.51
13301,104,4,618.09,2,2,2,222,At Risk,618.09
